id,claim,claim_en,verdict,train_mask,val_mask,test_mask
11892,[Há três anos] O desemprego só aumenta,[Three years ago] Unemployment only increases,misinformation,True,False,False
11893,"[São Paulo tem] 6,4 homicídios para 100 mil habitantes","[São Paulo has] 6.4 homicides per 100,000 inhabitants",misinformation,True,False,False
11894,China compra vacina da Suécia para vacinar os chineses e vacina produzida na China vende pra São Paulo? Tem algo errado aí,China buys vaccine from Sweden to vaccinate the Chinese and vaccine produced in China sells it to São Paulo? there is something wrong there,misinformation,True,False,False
11895,Bolsonaro: COVID 19 - Corona Vírus Casos no Brasil: 1.128 (21/3) Mortes: 18 Nível de pânico: APOCALÍPTICO!!! Lula Ladrão: H1N1 - Gripe Suína Casos no Brasil: 58.178 Mortes: 2.101 Nível de Pânico: É só um resfriado,"Bolsonaro: COVID 19 - Corona Virus Cases in Brazil: 1,128 (21/3) Deaths: 18 Panic level: APOCALYPTIC!!! Lula Thief: H1N1 - Swine Flu Cases in Brazil: 58,178 Deaths: 2,101 Panic Level: It's just a cold",misinformation,True,False,False
11896,Herança maldita: Mandetta renova contratos de publicidade de R$ 1 bilhão firmados no governo Dilma.,Damned inheritance: Mandetta renews advertising contracts worth R$ 1 billion signed during the Dilma government.,misinformation,True,False,False
11897,Doria testou positivo para a Covid-19,Doria tested positive for Covid-19,misinformation,True,False,False
11898,"Insisto que a quarentena aumenta os casos do coronavírus. A curva da epidemia nos países que a adotaram mostra isso (veja a curva do contágio na Itália,a linha verde marca início de quarentena radical). Isso pq o contágio se transfere da rua para dentro de casa e fica mais fácil","I insist that quarantine increases coronavirus cases. The epidemic curve in the countries that have adopted it shows this (see the contagion curve in Italy, the green line marks the beginning of radical quarantine). This is because the contagion is transferred from the street to the house and it becomes easier",misinformation,True,False,False
11899,"Os EUA se retiram do Acordo de Paris, mas iniciarão negociações para voltar","The US withdraws from the Paris Agreement, but will start negotiations to return",misinformation,True,False,False
11900,O suicídio pode ser prevenido,Suicide can be prevented,factual,True,False,False
11901,#Pedofilia não é crime. É doença!,#Pedophilia is not a crime. It's disease!,misinformation,False,True,False
11902,Mayra Dias grita 'Lula Livre' durante Miss Universo e é desclassificada,Mayra Dias yells 'Free Lula' during Miss Universe and is disqualified,misinformation,True,False,False
11903,"O que você tem hoje é que quase 70%, mais de 60% [dos eleitores] não têm candidatura definida","What you have today is that almost 70%, more than 60% [of voters] do not have a defined candidacy",misinformation,False,False,True
11905,“As vacinas [de RNA] para Covid-19 são projetadas para nos transformar em Organsimos Geneticamente Modificados.”,"""Covid-19 [RNA] vaccines are designed to turn us into Genetically Modified Organisms.""",misinformation,True,False,False
11906,O Ministério Público está movendo uma ação para impugnar a sua (de Doria) candidatura,The Public Prosecutor's Office is filing a lawsuit to challenge his (from Doria) candidacy,factual,True,False,False
11907,"Pessoal, todo mundo precisa se cadastrar no conectesus para vacinar. Sugiro fazer já. Provavelmente o site nao aguentará os acessos quando for o momento. https://conectesus-paciente.saude.gov.br/ É um cadastro no SUS. Quem tomou a vacina da Febre Amarela em 2018 já tem. Ou quem usou o SUS nos últimos anos. O aplicativo funciona mais ou menos como esses apps de carteira de motorista ou título de eleitor","Guys, everyone needs to register on Conectasus to vaccinate. I suggest doing it now. Probably the site will not withstand the hits when the time comes. https://conectesus-paciente.saude.gov.br/ It is a record in the SUS. Anyone who took the Yellow Fever vaccine in 2018 already has it. Or who used the SUS in recent years. The app works more or less like these driver's license or voter registration apps.",misinformation,True,False,False
11908,Garantir alfabetização das crianças até os sete anos,Ensuring literacy for children up to seven years of age,misinformation,True,False,False
11909,Sabemos que as aglomerações de pessoas realmente corre (sic) o risco seríssimo de esse vírus se deflagrar de forma bastante grave em nosso país,We know that the agglomerations of people really run (sic) the very serious risk of this virus breaking out in a very serious way in our country,misinformation,True,False,False
11910,A população está envelhecendo,The population is aging,factual,True,False,False
11911,Jornalista do Estadão: a intenção é arruinar Flávio Bolsonaro e o governo,Estadão journalist: the intention is to ruin Flávio Bolsonaro and the government,misinformation,False,False,True
11912,População carcerária [no Brasil é] de 750 mil pessoas,"Prison population [in Brazil is] 750,000 people",misinformation,True,False,False
11913,65% da população carcerária do estado de São Paulo tem até 35 anos,65% of the prison population in the state of São Paulo is up to 35 years old,misinformation,True,False,False
11914,"“Mortes em todo o mundo entre 01/01/2020 e 31/12/2020 Abortos .... 42.652.318 HIV / AIDS 42.371.649 Câncer .... 8.226.779 Malária .... 395.006 Fumo .... 5.007.485 Álcool .... 2.505.326 Suicídios .... 1.074.164 Tráfegos .... 1.352.186 Coronavírus .... 1.810.360 Fontes: Worldmeters e Google Nem sempre as mortes serão causadas por um vírus, tem coisas piores matando a população.”","“Deaths worldwide between 01/01/2020 and 31/12/2020 Abortions….42,652,318 HIV/AIDS 42,371,649 Cancer….8,226,779 Malaria….395,006 Smoking… . 5,007,485 Alcohol .... 2,505,326 Suicides .... 1,074,164 Traffics .... 1,352,186 Coronavirus .... 1,810,360 Sources: Worldmeters and Google Deaths will not always be caused by a virus , there are worse things killing the population.”",misinformation,True,False,False
11915,A China é o principal parceiro comercial do Brasil,China is Brazil's main trading partner,factual,True,False,False
11916,Atenção trabalhador: se você tirar R$ 500 você bloqueia o FGTS em caso de demissão,Attention worker: if you take R$ 500 you block the FGTS in case of dismissal,misinformation,True,False,False
11917,"O desmatamento [na Amazônia] caiu até 2012, mas vem subindo desde então","Deforestation [in the Amazon] fell until 2012, but has been rising ever since",factual,True,False,False
11918,A quantidade de quilômetros desmatados [na Amazônia] no ano passado foi de 8 mil quilômetros quadrados,"The number of kilometers deforested [in the Amazon] last year was 8,000 square kilometers",factual,True,False,False
11919,"O Ceará, hoje, tem uma das menores mortalidades infantis do Brasil",Ceará today has one of the lowest infant mortality rates in Brazil,misinformation,True,False,False
11920,"Me dizem agora que são 30 milhões (de imigrantes ilegais). Poderiam ser 34 milhões, que é um problema muito maior","They tell me now that there are 30 million (of illegal immigrants). It could be 34 million, which is a much bigger problem.",misinformation,True,False,False
11921,"Este grave problema (a microcefalia) foi associado pelos pesquisadores ao vírus zika, cuja presença no país havia sido identificada também no final de 2015","This serious problem (microcephaly) was associated by researchers with the Zika virus, whose presence in the country had also been identified at the end of 2015",misinformation,True,False,False
11922,[É falso que Kassio Nunes] Impediu extradição de Cesare Battisti.,[It is false that Kassio Nunes] Prevented extradition of Cesare Battisti.,factual,False,False,True
11924,(Nos EUA) Temos 33 mil pessoas que morrem por armas a cada ano,"(In the US) We have 33,000 people who die from guns every year",factual,True,False,False
11925,"No estado do Rio de Janeiro, os números de (...) letalidade violenta caíram pelo terceiro mês consecutivo","In the state of Rio de Janeiro, the numbers of (...) violent lethality fell for the third consecutive month",misinformation,True,False,False
11926,"“Urgente. Sistema eleitoral está violado. Urnas estão com software alterado (...) O software, que é o que está na urna, que é manipulável porque você tem a chave da urna. E quem tem a chave da urna para poder manipular o software: três venezuelanos e um português (...) que não residem no Brasil”","""Urgent. Election system is violated. Ballot boxes have altered software (...) The software, which is what is in the ballot box, which can be manipulated because you have the key to the ballot box. And who has the key to the ballot box to be able to manipulate the software: three Venezuelans and one Portuguese (...) who do not reside in Brazil""",misinformation,False,False,True
11927,"Pela primeira vez, um chefe de governo do estado de Israel concordou em reconhecer um futuro Estado palestino com base em um mapa integrante do plano","For the first time, an Israeli head of government has agreed to recognize a future Palestinian state based on an integral map of the plan.",factual,False,False,True
11928,"O envelhecimento [no Brasil] está em torno de 10%, 11%, [considerando] os idosos como fração da população","Aging [in Brazil] is around 10%, 11%, [considering] the elderly as a fraction of the population",misinformation,True,False,False
11930,“Estamos vivendo um finalzinho de pandemia”,"""We are living at the end of a pandemic""",misinformation,True,False,False
11931,Já que a gente tem observado um aumento do suicídio nessa faixa etária [criança e adolescente],Since we have observed an increase in suicide in this age group [child and adolescent],factual,True,False,False
11932,"O [general] Mourão [vice de Bolsonaro] foi, ele próprio, torturador",[General] Mourão [deputy of Bolsonaro] was himself a torturer,misinformation,False,False,True
11933,Esse [general Hamilton] Mourão era um dos torturadores lá [na ditadura],This [General Hamilton] Mourão was one of the torturers there [in the dictatorship],misinformation,False,False,True
11934,Esse desmatamento [na Amazônia] vem aumentando de 2012 para cá,This deforestation [in the Amazon] has been increasing from 2012 onwards,factual,True,False,False
11935,MWM (...) [anunciou] o fechamento [de sua fábrica] na Argentina,MWM (...) [announced] the closure [of its factory] in Argentina,factual,True,False,False
11936,"O coquetel para o tratamento do coronavírus: 1) hidroxicloroquina 200mg duas vezes por dia por 5 dias (...) Eficácia: 99,9%",The cocktail for the treatment of coronavirus: 1) hydroxychloroquine 200mg twice a day for 5 days (...) Efficacy: 99.9%,misinformation,True,False,False
11937,Por quê (sic) Mônica Calazans tomou a ‘primeira vacina’ se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental do Butantan?,Why (sic) Mônica Calazans took the 'first vaccine' if theoretically she was already immunized by having participated in the studies of the experimental vaccine at Butantan?,misinformation,True,False,False
11938,“Conversei com meu amigo Jair Bolsonaro hoje pela manhã. Confirmei meu apoio a nossos irmãos brasileiros. Qualquer interferência do velho continente ao Brasil não pouparei esforços em tomar lado a Jair Bolsonaro e seu povo”,"“I talked to my friend Jair Bolsonaro this morning. I confirmed my support for our Brazilian brothers. Any interference from the old continent to Brazil will spare no effort in taking sides with Jair Bolsonaro and his people""",misinformation,False,False,True
11939,"Só em SP, [são] 5 milhões de desempregados","In SP alone, [are] 5 million unemployed",misinformation,True,False,False
11940,Você fecha nos 70% contra Bolsonaro? Vote aqui [enquete realizada pela Record],Do you close at 70% against Bolsonaro? Vote here [poll conducted by Record],misinformation,False,False,True
11941,Mais de 52 milhões de brasileiros [estão] abaixo da linha da pobreza,More than 52 million Brazilians [are] below the poverty line,factual,True,False,False
11942,Mais de 6 milhões de brasileiros estão abaixo da linha da pobreza,More than 6 million Brazilians are below the poverty line,factual,True,False,False
11943,"Mais de 14 milhões de brasileiros [vivem] na extrema pobreza e 50 milhões, na pobreza",More than 14 million Brazilians [live] in extreme poverty and 50 million in poverty,factual,True,False,False
11944,"O povo venezuelano se mobiliza pacificamente [hoje, 30/4] em Miraflores para gritar: Não ao golpe de Estado!","The Venezuelan people are mobilizing peacefully [today, April 30] in Miraflores to shout: No to the coup d'état!",misinformation,False,True,False
11945,"Esse é o resultado das eleições no segundo turno em São Paulo, a terra do [Fernando] Haddad: ele tirou 32% dos votos válidos, e o Bolsonaro tirou 68%. O Bolsonaro ganhou no Rio de Janeiro com 70% [dos votos válidos]","This is the result of the elections in the second round in São Paulo, the land of [Fernando] Haddad: he took 32% of the valid votes, and Bolsonaro took 68%. Bolsonaro won in Rio de Janeiro with 70% [of valid votes]",factual,False,False,True
11946,"“As vacinas da AstraZeneca, feita pela [Universidade de] Oxford e com a Fiocruz; e a vacina da Janssen (...) usam outra estratégia. Eles pegaram um vírus que normalmente infecta a gente, que se chama adenovírus. Esse adenovírus foi manipulado dentro do laboratório e um pedacinho do material genético do vírus que causa a Covid-19 veio para dentro desse adenovírus. Então a vacina injeta dentro do nosso corpo um vírus que foi manipulado num laboratório, e esse vírus leva um pedacinho do coronavírus. Em resposta à vacina, a gente também produz anticorpo e [resposta das] células”","“AstraZeneca's vaccines, made by [University of] Oxford and Fiocruz; and the Janssen vaccine (...) use another strategy. They caught a virus that normally infects us, called adenovirus. This adenovirus was manipulated inside the laboratory and a little bit of the genetic material from the virus that causes Covid-19 came into this adenovirus. So the vaccine injects into our body a virus that has been manipulated in a laboratory, and this virus takes a little piece of the coronavirus. In response to the vaccine, we also produce antibody and [response from] cells""",factual,True,False,False
11947,Lula já deu banana para a imprensa e repórteres achavam legal,Lula has already given a banana to the press and reporters thought it was cool,misinformation,False,False,True
11948,"Quando o museu pega fogo e é brasileiro: 'Já está feito, já pegou fogo, quer que faça o quê?', diz Bolsonaro sobre incêndio no Museu Nacional","When the museum catches fire and it's Brazilian: 'It's already done, it's already caught on fire, what do you want me to do?', says Bolsonaro about the fire at the National Museum",factual,False,False,True
11949,Dados do @inpe_mct revelam que 2007 foi o ano em que o Brasil mais sofreu com as queimadas,Data from @inpe_mct reveal that 2007 was the year that Brazil suffered the most from fires,misinformation,True,False,False
11950,"Veja bem: um vírus criado na China para contaminar o mundo inteiro, destruir a economia","Look: a virus created in China to infect the entire world, destroy the economy",misinformation,True,False,False
11951,"Orientações do RHP - (Real Hospital Português) sobre como enfrentar melhor o coronavírus: 01. Tome Vit C; 02. Vitamina E; 03. 10:00 - 11h luz solar por 15-20 minutos; 04. Coma ovos; 05. Descanse / durma de 7 a 8 horas; 06. Beba 1,5L de água diariamente e todas as refeições devem ser quentes (não frias). É o que fazemos no hospital",Guidelines from the RHP - (Real Hospital Português) on how to better face the coronavirus: 01. Take Vit C; 02. Vitamin E; 03. 10:00 - 11:00 sunlight for 15-20 minutes; 04. Eat eggs; 05. Rest / sleep for 7 to 8 hours; 06. Drink 1.5L of water daily and all meals should be hot (not cold). It's what we do at the hospital,misinformation,True,False,False
11952,"Dados do Fórum Nacional de Segurança Pública: assumimos o governo com 24,3 homicídios por 100 mil habitantes. Ano passado, fechamos com 16,3","Data from the National Public Security Forum: we assume the government with 24.3 homicides per 100,000 inhabitants. Last year, we closed with 16.3",factual,True,False,False
11953,"“Na verdade, o governo Lula mudou a estética da economia brasileira. Eu jamais havia presenciado um Brasil tão nosso, numa crescente espetacular. De modo que falar de Lula é muito fácil... é, com certeza, foi o maior presidente que este país já teve. O Lula é a alma do povo brasileiro, uma figura extremamente popular, tem traquejo político, é algo que está em seu DNA. O povo brasileiro tem muito que agradecer ao Lula”","“In fact, the Lula administration changed the aesthetics of the Brazilian economy. I had never witnessed a Brazil so ours, in a spectacular crescent. So talking about Lula is very easy... he is, of course, the greatest president this country has ever had. Lula is the soul of the Brazilian people, an extremely popular figure, he has political skills, it is something that is in his DNA. The Brazilian people have a lot to thank Lula”",misinformation,False,False,True
11954,A cobaia do Dória que tomou a vacina,Doria's guinea pig that took the vaccine,misinformation,True,False,False
11955,"“Nós temos muita apreciação pelo Brasil e pelo seu vibrante povo, e o presidente ‘Javier’ Bolsonaro é um grande homem. Mas como amigo, eu tenho que dizer que ele não está lidando bem com a crise de maneira adequada. As coisas precisam mudar, caso contrário haverá um genocídio no Brasil, muito ruim”","“We have great appreciation for Brazil and its vibrant people, and President 'Javier' Bolsonaro is a great man. But as a friend, I have to say that he is not handling the crisis well enough. Things need to change, otherwise there will be a genocide in Brazil, very bad""",misinformation,False,False,True
11956,"Senão bastasse o covid-19, outro vírus [da gripe] bastante agressivo, que ataca os suínos, teve uma explosão de casos na China e já atinge outros países da Ásia e da Europa","If it weren't enough for covid-19, another very aggressive [flu] virus that attacks swine, there was an explosion of cases in China and is already affecting other countries in Asia and Europe",misinformation,True,False,False
11957,Bolsonaro aprovou essa lei vamos divulgar (...) Dia 31 de outubro não é mais dia das bruxas no Brasil! (...) Levo ao conhecimento de todos que foi publicado no Diário Oficial da União no dia o dia 31/10 como o Dia Nacional do Evangelho. Lei 13.246 do Diário Oficial da União,"Bolsonaro approved this law, let's publicize it (...) October 31st is no longer Halloween in Brazil! (...) I let everyone know that it was published in the Diário Oficial da União on October 31 as the National Day of the Gospel. Law 13,246 of the Federal Official Gazette",misinformation,False,False,True
11958,"Miriam Leitão teve seu benefício de R$ 27.000,00 cortado pela ministra Damares. Fim do bolsa ditadura pra ex-guerrilheira e mais 2.200 vagabundos","Miriam Leitão had her benefit of R$ 27,000.00 cut by Minister Damares. End of dictatorship scholarship for ex-guerrilla and 2,200 more vagabonds",misinformation,True,False,False
11959,As enchentes são decorrentes das mudanças climáticas,Floods are due to climate change,misinformation,True,False,False
11960,"CONSELHOS EXCELENTES SÉRIOS por médicos japoneses que tratam casos de COVID-19. Todos devem garantir que sua boca e garganta estejam úmidas, nunca SECA. Tome alguns goles de água a cada 15 minutos, pelo menos. PORQUE? Mesmo que o vírus entre em sua boca ... beber água ou outros líquidos os lavará pelo esôfago e pelo estômago. Uma vez lá na barriga ... seu ácido do estômago matará todo o vírus. Se você não beber água suficiente com mais regularidade ... o vírus pode entrar nas traquéias e nos PULMÕES. Isso é muito perigoso","SERIOUS EXCELLENT ADVICE by Japanese doctors who treat cases of COVID-19. Everyone should ensure that their mouth and throat are moist, never DRY. Take a few sips of water every 15 minutes at least. WHY? Even if the virus gets into your mouth... drinking water or other liquids will wash them out of your esophagus and stomach. Once there in the belly... your stomach acid will kill all the virus. If you don't drink enough water more regularly... the virus can enter your windpipes and LUNGS. That is very dangerous",misinformation,True,False,False
11961,"(...) Reforma da Previdência: homens - 65 anos, mulheres - 62 anos","(...) Pension Reform: men - 65 years old, women - 62 years old",factual,True,False,False
11962,"Polícia Federal faz mega operação na emissora Rede Globo. Primeira operação #PEANDRA #TVGLOBO DE COMUNICAÇÃO, nessa sexta-feira dia 30 de agosto, PF vai a sede da tv Globo colher computadores Documentos. Referentes a uso do dinheiro público","Federal Police carry out a mega operation on the Rede Globo broadcaster. First operation #PEANDRA #TVGLOBO DE COMUNICAÇÃO, this Friday the 30th of August, PF will go to TV Globo headquarters to harvest Documentos computers. Regarding the use of public money",misinformation,True,False,False
11963,"“Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food and Drug Administration”","""Six people died in the final stages of Pfizer's testing of the COVID-19 vaccine, revealed the Food and Drug Administration""",misinformation,True,False,False
11964,Meirelles [está] gastando R$ 43 milhões [na campanha]. Nós gastamos R$ 700,Meirelles [is] spending R$ 43 million [on the campaign]. We spent R$700,factual,True,False,False
11965,E dividir também 21 mil que morreram em São Paulo [de Covid-19],And also divide 21 thousand who died in São Paulo [from Covid-19],misinformation,True,False,False
11966,"PF conclui inquérito sobre triplex de Guarujá, inocenta Lula e indicia a dona","PF concludes investigation on Guarujá triplex, acquits Lula and indicts owner",misinformation,False,False,True
11967,Jovem se esfaqueia para provar que facada de Bolsonaro foi falsa e acaba morrendo,Young man stabs himself to prove that Bolsonaro's stab was false and ends up dying,misinformation,True,False,False
11968,"Dados oficiais do INPE mostram que o governo Bolsonaro, mantém o menor índice de queimadas na Amazônia, desde 1998. A mídia insinuou que o número é o maior dos últimos anos. Acomodados com a mentira, a imprensa insiste em um modelo medíocre e caótico de desinformação","Official data from INPE show that the Bolsonaro government maintains the lowest rate of fires in the Amazon since 1998. The media insinuated that the number is the highest in recent years. Accommodated with the lie, the press insists on a mediocre and chaotic model of disinformation",misinformation,True,False,False
11969,Imagem de satélite aponta possível cremação em massa na China devido ao coronavírus,Satellite image points to possible mass cremation in China due to coronavirus,misinformation,True,False,False
11970,"Se eu acreditasse na pesquisa Ibope, Bolsonaro não era presidente. Era o Haddad, o Ciro ou o Alckmin, os três ganhavam dele na pesquisa Ibope das últimas semanas","If I believed the Ibope poll, Bolsonaro was not president. It was Haddad, Ciro or Alckmin, the three beat him in the Ibope survey of the last few weeks",misinformation,False,False,True
11971,[Há] 440 mil crianças [com idade entre 4 e 5 anos] sem vaga [na educação infantil] no Brasil,"[There are] 440,000 children [aged 4 to 5] without a place [in early childhood education] in Brazil",factual,True,False,False
11972,"[Bolsonaro] é o presidente mais mal avaliado da série histórica, pegando o Datafolha (...)","[Bolsonaro] is the worst rated president of the historical series, taking Datafolha (...)",factual,False,False,True
11973,"“A FOX-News americana acaba de divulgar que, segundo levantamento e análise de dados, Donald Trump teria 321 votos, no Colégio Eleitoral, contra 217 de Joe Biden!”","""The American FOX-News has just announced that, according to a survey and data analysis, Donald Trump would have 321 votes, in the Electoral College, against 217 for Joe Biden!""",misinformation,True,False,False
11974,Senadora Gleisi Hoffmann pede homenagem para o Lula na Europa. Vejam o que aconteceu,Senator Gleisi Hoffmann asks for tribute to Lula in Europe. see what happened,misinformation,False,False,True
11975,Advogado de Lula vira réu por embolsar R$ 68 milhões da Fecomércio,Lula's lawyer becomes a defendant for pocketing R$ 68 million from Fecomércio,misinformation,False,False,True
11976,34%. Haddad dispara nas pesquisas (imagem),34%. Haddad shoots in polls (image),misinformation,True,False,False
11977,52 milhões de brasileiros [vivem] abaixo da linha da pobreza,52 million Brazilians [live] below the poverty line,factual,True,False,False
11978,“O presidente eleito [Bolsonaro] e seu filho [Eduardo] votaram conta a Lei Brasileira de Inclusão (LBI)”,“The elected president [Bolsonaro] and his son [Eduardo] voted against the Brazilian Inclusion Law (LBI)”,misinformation,False,False,True
11979,Olha Copacabana como está agora!!! Manifestação *#Elesim* (vídeo),Look at Copacabana as it is now!!! Manifestation *#Elesim* (video),misinformation,False,False,True
11980,Esse é o MP-RJ que está investigando o Flávio Bolsonaro sem ordem judicial,This is the MP-RJ that is investigating Flávio Bolsonaro without a court order,misinformation,False,False,True
11981,... foi considerada a melhor foto deste século. Uma leoa e seu filhote estava em enorme dificuldade. Um elefante percebeu que o filhote morreria e o levou em sua tromba até uma poça d’água caminhando ao lado da mãe. E nós chamamos animais selvagens!,"... was considered the best photo of this century. A lioness and her cub were in huge trouble. An elephant realized that the calf was going to die and carried it in its trunk to a pool of water, walking beside its mother. And we call it wild animals!",factual,True,False,False
11982,Vacinas contra covid-19 podem causar alterações genéticas,Covid-19 vaccines can cause genetic changes,misinformation,True,False,False
11983,Vacinas da Covid-19 podem alterar o DNA das pessoas,Covid-19 vaccines can alter people's DNA,misinformation,True,False,False
11984,O Brasil virou o país com o maior número de homicídios do mundo,Brazil became the country with the highest number of homicides in the world,factual,True,False,False
11985,Militar preso com os 3 quilos de cocaína em avião presidencial. Só coincidência,Military man arrested with 3 kilos of cocaine in a presidential plane. just coincidence,misinformation,True,False,False
11986,A Califórnia (...) reconheceu os motoristas de aplicativo como trabalhadores com direitos trabalhistas,California (...) recognized app drivers as workers with labor rights,factual,True,False,False
11987,A vitória de Bolsonaro precisa ser relativizada. O Bolsonaro teve 39% do conjunto da sociedade brasileira [eleitores na eleição de 2018]. Ele teve 55% do conjunto dos que votaram,Bolsonaro's victory needs to be put into perspective. Bolsonaro had 39% of Brazilian society as a whole [electors in the 2018 election]. He had 55% of those who voted,factual,False,False,True
11990,Inexplicavelmente tem mais votos computados do que eleitores registrados em Wisconsin,Inexplicably has more votes tallied than registered voters in Wisconsin,misinformation,False,False,True
11991,“REVIRAVOLTA: USP COMPROVA QUE PESSOAS EM CONFINAMENTO SÃO MAIS VULNERÁVEIS A CONTAMINAÇÃO POR COVID”,"""TURNOVER: USP PROVES THAT PEOPLE IN CONTAMINATION ARE MORE VULNERABLE TO CONTAMINATION BY COVID""",misinformation,True,False,False
11992,O recorde em 2016 [foi] de mais de 60 mil homicídios no Brasil,"The record in 2016 [was] over 60,000 homicides in Brazil",factual,True,False,False
11993,"30% das crianças estão na pobreza, na faixa dos idosos, são 7%","30% of children are in poverty, among the elderly, there are 7%",misinformation,True,False,False
11994,A violência contra a mulher atinge mais as negras,Violence against women affects black women more,factual,True,False,False
11995,"Thomas Clarence, homem honesto e honrado, que foi difamado, humilhado e acusado por Joe Biden em 1991 por abuso sexual, espancamento de sua esposta, de ser gay, é o homem que preside a Suprema Corte americana que julgará as fraudes eleitorais","Thomas Clarence, an honest and honorable man who was defamed, humiliated and accused by Joe Biden in 1991 of sexual abuse, beating his wife, of being gay, is the man who presides over the US Supreme Court that will try electoral fraud",misinformation,False,True,False
11996,O SuperComputador do TSE que apurou as eleições não é um super computador...físico...É um serviço de nuvem terceirizado,The TSE SuperComputer that voted in the elections is not a super computer...physical...It's a third-party cloud service,misinformation,False,False,True
11997,"STF concede liberdade a Elias Maluco, assassino de Tim Lopes","STF grants freedom to Elias Maluco, killer of Tim Lopes",misinformation,True,False,False
11998,O coronavírus afetou mais a população preta e parda do que a população branca [em São Paulo],The coronavirus affected more the black and brown population than the white population [in São Paulo],factual,True,False,False
11999,"Em Manaus, enquanto a televisão anunciava 136 sepultamentos num único dia (21/04), os cartórios registraram apenas 8 óbitos","In Manaus, while television announced 136 burials in a single day (04/21), the registry offices registered only 8 deaths",misinformation,True,False,False
12000,Mortes no Brasil: Julho 2019 - 119.390 (sem pandemia) Julho 2020 - 113.475 (com pandemia),"Deaths in Brazil: July 2019 - 119,390 (without pandemic) July 2020 - 113,475 (with pandemic)",misinformation,True,False,False
12001,Estudantes da USP questionam no programa ENCONTRO de Fátima Bernardes o motivo de não conseguirem emprego. Eles afirmam que são vítimas de preconceito,USP students question in the ENCONTRO de Fátima Bernardes program the reason for not getting a job. They claim they are victims of prejudice.,misinformation,True,False,False
12002,[O Brasil é] o 6º país no mundo que mais mata jornalistas,[Brazil is] the 6th country in the world that kills the most journalists,misinformation,True,False,False
12003,Temos divulgado desde junho o atendimento precoce. Não confundam atendimento precoce com que remédio tomar,"Since June, we have been disclosing early care. Do not confuse early care with what medicine to take",misinformation,True,False,False
12004,"Na Irlanda o Governo colocou este aviso eletrônico no pedágio, avisando a população: vacinas podem causar paralisia, tirem duas máscaras* máscaras acumulam germes, testes de covid são fraudulentos 95% dos testes de covid são falso positivo. vacina não é segura","In Ireland the Government has put this electronic notice at the toll, warning the population: vaccines can cause paralysis, take off two masks* masks accumulate germs, covid tests are fraudulent 95% of covid tests are false positive. vaccine is not safe",misinformation,True,False,False
12005,OMS admite que alto número de falsos positivos dos testes de PCR criaram uma falsa pandemia,WHO admits that high numbers of false positives from PCR tests created a false pandemic,misinformation,True,False,False
12006,COVID-19: estudo da USP comprova eficácia da hidroxicloroquina e da azitromicina,COVID-19: USP study proves the efficacy of hydroxychloroquine and azithromycin,misinformation,True,False,False
12007,"“PARECE PIADA, MAS NÃO É! Flávio Dino fecha contrato milionário para construção de motel para presos em plena pandemia”","“It sounds like a joke, but it's not! Flávio Dino signs a million-dollar contract to build a motel for prisoners in the middle of a pandemic""",misinformation,True,False,False
12008,"MARIANA GROSS COMEMORANDO a vitoria do Flamengo (deve ser o time dela né) sobre o Vasco. Ela PODE SE AGLOMERAR PARA FESTEJAR, mas na edição do RJTV manda você ficar em casa entendeu ??","MARIANA GROSS CELEBRATING Flamengo's victory (it must be her team, right) over Vasco. She CAN CLUSTER TO PARTY, but in the RJTV edition she tells you to stay at home, got it ??",misinformation,True,False,False
12009,Ela é contra a cloroquina. É contra a ivermectina. É contra a ozonioterapia [no tratamento da Covid-19],She's against chloroquine. It's against ivermectin. It is against ozone therapy [in the treatment of Covid-19],factual,True,False,False
12010,"Repassando: Primeira fase de imunização dos Idosos 01 de março - 74 anos 02 de março - 73 anos (...) 25 de março - 56 anos 26 de março - 55 anos Se vc não chegou nessas faixas etárias, algum amigo ou familiar seu com certeza sim, repasse vc tbem","Reviewing: First phase of immunization of the Elderly March 1st - 74 years old March 2nd - 73 years old (...) March 25th - 56 years old March 26th - 55 years old If you haven't arrived in these age groups, a friend or relative of yours for sure, pass you on too",misinformation,True,False,False
12011,Pico do vírus será de 6 a 20 de abril de 2021,"Virus peak will be April 6-20, 2021",misinformation,True,False,False
12012,"O pico do vírus será de 06 a 20 de abril, se o pico dos casos for realmente nestes dias, a maioria das pessoas se contaminarão entre hoje e a próxima quarta-feira. Para que o pico seja mais brando, precisamos aumenta o isolamento social. Envie aos amigos, vizinhos e familiares. Unimed Cataguases","The peak of the virus will be from the 6th to the 20th of April, if the peak of the cases is really these days, most people will be infected between now and the next Wednesday. For the peak to be milder, we need to increase social isolation. Send to friends, neighbors and family. Unimed Cataguases",misinformation,True,False,False
12013,“Somos o quinto país que mais vacinou”,"""We are the fifth country with the most vaccinations""",factual,True,False,False
